wave error_scale res_scale
4528.0 0.0032182246253569247 0.00066538157456573011
4530.0 0.0032129500369535435 0.00066518627238813615
4532.0 0.0032076907016289624 0.00066498330366990461
4534.0 0.0032024466607651902 0.00066477172305409358
4536.0 0.0031972179415902247 0.00066455063788035647
4538.0 0.0031920045861397739 0.00066431922176793325
4540.0 0.0031868066291451669 0.00066407672388162802
4542.0 0.0031816241036040083 0.00066382247429472307
4544.0 0.0031764570501024991 0.00066355589673784113
4546.0 0.0031713055014961355 0.00066327651294256144
4548.0 0.003166169498626914 0.00066298394902783464
4550.0 0.0031610490756861509 0.00066267793983541335
4552.0 0.0031559442751358802 0.00066235833364254083
4554.0 0.0031508551294336939 0.00066202509339946698
4556.0 0.0031457816827753504 0.00066167829792164467
4558.0 0.0031407239685563582 0.00066131814286930822
4560.0 0.0031356820292671728 0.00066094493496258674
4562.0 0.003130655900633883 0.00066055909411010124
4564.0 0.0031256456244932451 0.00066016114212210644
4566.0 0.0031206512413461951 0.000659751703610752
4568.0 0.0031156727864072309 0.00065933149454038605
4570.0 0.0031107103064300645 0.00065890131867215305
4572.0 0.0031057638359470729 0.00065846204908601787
4574.0 0.0031008334168234342 0.00065801462895514985
4576.0 0.003095919091038013 0.00065756005670763301
4578.0 0.0030910208983527809 0.00065709936985699883
4580.0 0.0030861388791834088 0.00065663364245223128
4582.0 0.0030812730766172081 0.00065616396457014031
4584.0 0.0030764235267497497 0.00065569143491210527
4586.0 0.0030715902785516391 0.00065521714826840324
4588.0 0.0030667733703353406 0.00065474218231647804
4590.0 0.0030619728416922953 0.00065426758468272134
4592.0 0.0030571887350561155 0.00065379436578883907
4594.0 0.0030524210956741626 0.00065332348502375611
4596.0 0.0030476699604378155 0.0006528558425390763
4598.0 0.0030429353758449906 0.00065239226895678448
4600.0 0.0030382173831071668 0.00065193351996485681
4602.0 0.0030335160250274384 0.00065148026492250685
4604.0 0.0030288313409130296 0.00065103308428650537
4606.0 0.0030241633754712893 0.00065059246711718724
4608.0 0.0030195121722726981 0.00065015880200809716
4610.0 0.0030148777721592523 0.00064973237371492129
4612.0 0.003010260218474059 0.00064931337226746544
4614.0 0.0030056595550718157 0.00064890188194378928
4616.0 0.0030010758208049992 0.00064849788151812829
4618.0 0.002996509065809505 0.00064810125874619406
4620.0 0.0029919593239071673 0.00064771179895266881
4622.0 0.0029874266435001573 0.00064732919657541532
4624.0 0.0029829110663399661 0.00064695305741312289
4626.0 0.0029784126355139051 0.00064658290226678042
4628.0 0.0029739313924892485 0.00064621817953747522
4630.0 0.0029694673820870321 0.00064585826317647814
4632.0 0.0029650206441260707 0.00064550245991993043
4634.0 0.0029605912243937382 0.00064515002480888535
4636.0 0.0029561791655794423 0.00064480016100350811
4638.0 0.00295178450571143 0.00064445202786062559
4640.0 0.0029474072907191839 0.00064410474765103911
4642.0 0.0029430475656511135 0.00064375741858355531
4644.0 0.0029387053703544552 0.00064340911267487633
4646.0 0.0029343807460975313 0.00064305889120952193
4648.0 0.0029300737389519327 0.00064270580719430698
4650.0 0.0029257843855248211 0.00064234891204117571
4652.0 0.0029215127299835331 0.0006419872591451422
4654.0 0.0029172588220376383 0.00064161991689070611
4656.0 0.0029130226914446666 0.00064124596437652713
4658.0 0.0029088043882268266 0.00064086450677605102
4660.0 0.0029046039517197642 0.00064047466846812778
4662.0 0.0029004214224812586 0.00064007560599460209
4664.0 0.0028962568436270431 0.00063966651177406442
4666.0 0.0028921102558285838 0.00063924660584278078
4668.0 0.0028879816998710339 0.00063881515806169182
4670.0 0.0028838712168521852 0.00063837147484824275
4672.0 0.0028797788481540465 0.00063791490865608912
4674.0 0.0028757046364091821 0.00063744486175256756
4676.0 0.0028716486155815346 0.00063696078557655877
4678.0 0.0028676108320269122 0.000636462180365628
4680.0 0.0028635913252230694 0.00063594860430775705
4682.0 0.0028595901345909169 0.0006354196685120308
4684.0 0.0028556072994092574 0.00063487504360024388
4686.0 0.0028516428595537491 0.00063431445628651299
4688.0 0.0028476968525694701 0.00063373769235316188
4690.0 0.0028437693207195025 0.00063314460238149178
4692.0 0.0028398603012931289 0.00063253509753314718
4694.0 0.0028359698322049098 0.0006319091489329705
4696.0 0.0028320979534157686 0.00063126679357889261
4698.0 0.0028282447027550006 0.00063060813300595039
4700.0 0.0028244101195014082 0.00062993333214356835
4702.0 0.0028205942369652348 0.00062924261642568504
4704.0 0.0028167970996548775 0.00062853627897341573
4706.0 0.0028130187371289139 0.00062781467202205593
4708.0 0.0028092591914798959 0.00062707821088154334
4710.0 0.0028055184974391523 0.00062632736722047298
4712.0 0.0028017966916991099 0.00062556267323484827
4714.0 0.0027980938104690267 0.00062478471360231588
4716.0 0.0027944098891623526 0.00062399412539676773
4718.0 0.0027907449652389005 0.00062319158874915798
4720.0 0.0027870990708152021 0.00062237783430119857
4722.0 0.0027834722412478641 0.00062155362455490676
4724.0 0.0027798645152756762 0.00062071975725500007
4726.0 0.0027762759208656007 0.00061987705975241299
4728.0 0.0027727064948805946 0.00061902637856606267
4730.0 0.0027691562734730724 0.00061816857424052915
4732.0 0.0027656252864289854 0.00061730451543299213
4734.0 0.0027621135679396502 0.00061643507357070891
4736.0 0.0027586211491552604 0.00061556111095890356
4738.0 0.0027551480638692283 0.00061468347509634831
4740.0 0.0027516943432317476 0.00061380299220552173
4742.0 0.0027482600200130491 0.00061292046060345596
4744.0 0.002744845122975903 0.0006120366394678368
4746.0 0.0027414496846631664 0.00061115224603213684
4748.0 0.0027380737359976592 0.00061026794601495708
4750.0 0.0027347173054579343 0.00060938434860332387
4752.0 0.0027313804237110162 0.00060850200083834016
4754.0 0.002728063116848034 0.00060762138377456663
4756.0 0.0027247654180087011 0.00060674290604179212
4758.0 0.0027214873528862427 0.00060586690330588608
4760.0 0.0027182289505276458 0.00060499363258819012
4762.0 0.0027149902394683068 0.00060412327388971096
4764.0 0.002711771243241401 0.00060325593100563188
4766.0 0.0027085719917465667 0.00060239162544067026
4768.0 0.0027053925108191379 0.00060153030596589321
4770.0 0.0027022328244470373 0.00060067184800555878
4772.0 0.0026990929625014815 0.00059981605977987265
4774.0 0.0026959729454745229 0.00059896268173945902
4776.0 0.0026928728005941593 0.00059811139982739376
4778.0 0.0026897925489492991 0.00059726184603092866
4780.0 0.0026867322152384077 0.00059641361271389737
4782.0 0.0026836918258652531 0.00059556625253081989
4784.0 0.0026806713995313203 0.0005947192978465809
4786.0 0.0026776709610487615 0.00059387225882064206
4788.0 0.0026746905296590739 0.00059302464169025263
4790.0 0.0026717301269627569 0.000592175958582422
4792.0 0.0026687897773172153 0.00059132573008402033
4794.0 0.0026658694971501973 0.00059047350644453875
4796.0 0.002662969307465346 0.00058961886758827171
4798.0 0.0026600892288399791 0.00058876143953041384
4800.0 0.0026572292792650387 0.00058790090139967434
4802.0 0.002654389474855634 0.00058703699120019948
4804.0 0.0026515698364448781 0.00058616951939289706
4806.0 0.0026487703803468321 0.00058529837112622843
4808.0 0.0026459911208860376 0.00058442351666185526
4810.0 0.0026432320796061504 0.0005835450108665585
4812.0 0.0026404932684158666 0.00058266300547394365
4814.0 0.0026377747028902832 0.00058177774266876927
4816.0 0.0026350763993434612 0.0005808895652482059
4818.0 0.0026323983713893995 0.0005799989150148836
4820.0 0.0026297406294872872 0.00057910632876346125
4822.0 0.0026271031919122834 0.00057821244066433698
4824.0 0.0026244860669351056 0.00057731797937982283
4826.0 0.0026218892686244999 0.00057642376283729795
4828.0 0.0026193128078091377 0.00057553069680261917
4830.0 0.0026167566952040033 0.00057463976251065092
4832.0 0.0026142209427746366 0.00057375201925567894
4834.0 0.0026117055562622227 0.00057286859070412519
4836.0 0.0026092105491954953 0.00057199065707055723
4838.0 0.0026067359293335812 0.00057111945525870598
4840.0 0.0026042817043787636 0.00057025625687280048
4842.0 0.002601847879560637 0.00056940237104783427
4844.0 0.0025994344631499189 0.00056855912862020807
4846.0 0.0025970414615983373 0.00056772787560344486
4848.0 0.0025946688838303089 0.00056690996226113047
4850.0 0.0025923167305847983 0.00056610673685447178
4852.0 0.0025899850053860973 0.00056531953488501768
4854.0 0.0025876737184660215 0.0005645496704795443
4856.0 0.0025853828684034852 0.00056379843033856959
4858.0 0.002583112458182768 0.00056306706515272175
4860.0 0.0025808624915839573 0.0005623567808401488
4862.0 0.0025786329663901597 0.000561668735740351
4864.0 0.0025764238879730783 0.00056100403284082396
4866.0 0.0025742352572990512 0.00056036371373885873
4868.0 0.002572067071383799 0.00055974875555261331
4870.0 0.0025699193282093802 0.00055916006624608539
4872.0 0.0025677920298790013 0.00055859847935750388
4874.0 0.0025656851702251515 0.00055806475499922703
4876.0 0.0025635987516920977 0.00055755957234365305
4878.0 0.002561532763706964 0.00055708352988861638
4880.0 0.002559487209737199 0.00055663714188958419
4882.0 0.0025574620809152293 0.00055622083872576328
4884.0 0.002555457373318859 0.0005558349615385911
4886.0 0.0025534730811784812 0.00055547976530941718
4888.0 0.0025515091961665348 0.00055515541212042784
4890.0 0.0025495657129681604 0.00055486197366887851
4892.0 0.0025476426241084482 0.00055459942675904924
4894.0 0.0025457399182187146 0.00055436765336441427
4896.0 0.0025438575901262084 0.00055416643716294086
4898.0 0.0025419956266432564 0.00055399546375162428
4900.0 0.0025401540207212747 0.0005538543164310811
4902.0 0.0025383327581494086 0.00055374247466929679
4904.0 0.0025365318297758677 0.0005536593129433433
4906.0 0.0025347512217877011 0.00055360409785188303
4908.0 0.0025329909211109225 0.00055357598620242826
4910.0 0.0025312509150694495 0.00055357402226639699
4912.0 0.0025295311888271499 0.00055359714041524895
4914.0 0.0025278317261268057 0.00055364415748903554
4916.0 0.0025261525124733453 0.0005537137781551015
4918.0 0.0025244935328032625 0.00055380459178949845
4920.0 0.0025228547666529266 0.00055391507440844944
4922.0 0.0025212362014599421 0.00055404358952206576
4924.0 0.0025196378156806531 0.00055418839200681487
4926.0 0.0025180595880556211 0.00055434763097297109
4928.0 0.0025165015037487137 0.00055451935451807848
4930.0 0.0025149635404773107 0.00055470151454691994
4932.0 0.0025134456774367209 0.00055489197804582723
4934.0 0.0025119478922306371 0.00055508853128059387
4936.0 0.0025104701619511616 0.00055528889131665788
4938.0 0.0025090124659072899 0.00055549071843521069
4940.0 0.0025075747780078927 0.00055569162693433352
4942.0 0.0025061570748334816 0.00055588920040199117
4944.0 0.002504759331486639 0.00055608100545436216
4946.0 0.0025033815242068158 0.00055626460972876585
4948.0 0.0025020236216164449 0.00055643759584252637
4950.0 0.0025006855987612653 0.00055659758310065265
4952.0 0.0024993674309712333 0.00055674224278810889
4954.0 0.0024980690865845645 0.00055686932092977655
4956.0 0.0024967905362132115 0.00055697665237912917
4958.0 0.0024955317514923081 0.00055706218590217309
4960.0 0.0024942927012148175 0.00055712400084144084
4962.0 0.0024930733554811013 0.00055716032536288129
4964.0 0.0024918736800714214 0.0005571695593053215
4966.0 0.0024906936438355842 0.00055715028482981237
4968.0 0.0024895332117012003 0.00055710128801932806
4970.0 0.0024883923534275709 0.00055702157631969281
4972.0 0.0024872710298495804 0.0005569103837819475
4974.0 0.0024861692091917575 0.00055676719223437165
4976.0 0.0024850868541079763 0.00055659173672101671
4978.0 0.0024840239262857722 0.00055638401435523786
4980.0 0.0024829803923580585 0.00055614428952250705
4982.0 0.0024819562093512104 0.0005558730983267915
4984.0 0.0024809513411128137 0.00055557124998127498
4986.0 0.0024799657481935355 0.00055523982262725344
4988.0 0.0024789993898366447 0.00055488015534431228
4990.0 0.0024780522257970006 0.00055449385082649322
4992.0 0.0024771242124757009 0.0005540827551872617
4994.0 0.0024762153099118223 0.00055364894682828191
4996.0 0.0024753254739948716 0.00055319472544653034
4998.0 0.0024744546612396334 0.00055272258808463379
5000.0 0.0024736028279335187 0.000552235206076439
5002.0 0.0024727699288860094 0.00055173540697197199
5004.0 0.0024719559166328509 0.00055122615095870543
5006.0 0.0024711607467224894 0.00055071049444967613
5008.0 0.0024703843706106454 0.00055019156634840654
5010.0 0.0024696267424246798 0.00054967254139498426
5012.0 0.0024688878135066261 0.00054915659751781287
5014.0 0.0024681675320152863 0.00054864689046760337
5016.0 0.0024674658492358503 0.00054814652954554468
5018.0 0.0024667827174198464 0.00054765853163780097
5020.0 0.0024661180819975925 0.00054718579453060542
5022.0 0.0024654718915257945 0.00054673107280494443
5024.0 0.0024648440948453754 0.00054629693990236768
5026.0 0.002464234638466678 0.00054588576592347446
5028.0 0.0024636434675926466 0.00054549969491417998
5030.0 0.002463070526687261 0.00054514061069087065
5032.0 0.002462515761578743 0.00054481013848658717
5034.0 0.0024619791159352644 0.00054450960993581972
5036.0 0.0024614605361534814 0.00054424005626846946
5038.0 0.0024609599577161134 0.00054400220098707803
5040.0 0.0024604773303735783 0.0005437964600163162
5042.0 0.0024600125905180903 0.00054362292689974826
5044.0 0.0024595656772135044 0.0005434813843913413
5046.0 0.0024591365373680674 0.00054337131195327307
5048.0 0.0024587251036791713 0.00054329189169177207
5050.0 0.0024583313191328671 0.00054324202752767381
5052.0 0.0024579551162560165 0.00054322035050275341
5054.0 0.0024575964390010085 0.00054322525606415235
5056.0 0.0024572552184167762 0.00054325491340606385
5058.0 0.0024569313926576797 0.00054330729801457757
5060.0 0.002456624897263282 0.00054338021681308712
5062.0 0.0024563356644193846 0.00054347133679342791
5064.0 0.0024560636316550699 0.00054357821943391165
5066.0 0.0024558087295076803 0.00054369834339624971
5068.0 0.00245557089220938 0.00054382914733211159
5070.0 0.0024553500505248849 0.0005439680570221661
5072.0 0.002455146135787345 0.0005441125111369505
5074.0 0.0024549590798983445 0.00054425999734174745
5076.0 0.0024547888094730297 0.00054440807802409188
5078.0 0.0024546352584593478 0.00054455442544426472
5080.0 0.0024544983516534558 0.00054469683379339989
5082.0 0.0024543780185695141 0.00054483325162293559
5084.0 0.0024542741863911033 0.00054496180519289332
5086.0 0.0024541867828702379 0.00054508080626348261
5088.0 0.0024541157310409289 0.00054518877431547865
5090.0 0.0024540609585415041 0.0005452844479577766
5092.0 0.0024540223921007964 0.0005453667922808293
5094.0 0.0024539999510579946 0.00054543500788206158
5096.0 0.0024539935611755936 0.00054548852875865416
5098.0 0.0024540031498645476 0.0005455270277116886
5100.0 0.0024540286320302584 0.00054555041064597177
5102.0 0.002454069933548908 0.00054555881066219245
5104.0 0.002454126971599635 0.00054555257522389969
5106.0 0.0024541996719449344 0.00054553226521708088
5108.0 0.00245428794852387 0.00054549862966830746
5110.0 0.0024543917273831539 0.00054545259670545857
5112.0 0.0024545109228029105 0.00054539525561140612
5114.0 0.0024546454495180114 0.00054532783167865809
5116.0 0.0024547952315288057 0.00054525167216472477
5118.0 0.0024549601807848376 0.00054516822012434807
5120.0 0.0024551402153178969 0.00054507899493025467
5122.0 0.002455335248157553 0.00054498556541842129
5124.0 0.0024555451969945352 0.00054488953030755677
5126.0 0.0024557699788942955 0.0005447924924431017
5128.0 0.0024560094993830717 0.00054469603938867321
5130.0 0.0024562636770610879 0.00054460171773245303
5132.0 0.0024565324222294294 0.00054451101537610817
5134.0 0.002456815650759836 0.00054442534284893768
5136.0 0.0024571132672122076 0.00054434601263483808
5138.0 0.0024574251875151276 0.00054427422478243537
5140.0 0.0024577513219128377 0.00054421105341090077
5142.0 0.0024580915757042021 0.000544157435247214
5144.0 0.0024584458623735372 0.00054411415643450213
5146.0 0.0024588140884702625 0.0005440818506827807
5148.0 0.0024591961602027368 0.00054406098949416626
5150.0 0.002459591986905707 0.00054405188048778645
5152.0 0.0024600014745601584 0.00054405467128250417
5154.0 0.0024604245305113182 0.00054406934445220591
5156.0 0.0024608610577843137 0.00054409572885854793
5158.0 0.0024613109644064934 0.00054413349736213903
5160.0 0.0024617741523229597 0.00054418218743299777
5162.0 0.0024622505289926266 0.00054424119629386885
5164.0 0.0024627399911310022 0.00054430980506613733
5166.0 0.0024632424500055095 0.0005443871814107816
5168.0 0.0024637578035822116 0.00054447240278099308
5170.0 0.0024642859511914139 0.00054456446467922325
5172.0 0.0024648267993825357 0.00054466229838593847
5174.0 0.0024653802457237362 0.00054476478550477157
5176.0 0.0024659461909095626 0.00054487077798010279
5178.0 0.0024665245346113807 0.00054497910768348042
5180.0 0.0024671151730331076 0.00054508860757614998
5182.0 0.0024677180103935825 0.00054519812681463268
5184.0 0.0024683329423282885 0.00054530653889103364
5186.0 0.0024689598679970004 0.00054541276602440407
5188.0 0.0024695986803635606 0.00054551578243833081
5190.0 0.0024702492784740571 0.00054561463074205574
5192.0 0.0024709115615451083 0.0005457084310586019
5194.0 0.0024715854185046737 0.00054579639196695139
5196.0 0.0024722707512978559 0.00054587781655094779
5198.0 0.002472967450160013 0.00054595210885382975
5200.0 0.0024736754103855674 0.00054601877728719533
5202.0 0.0024743945265299772 0.00054607744628596441
5204.0 0.0024751246917276148 0.00054612784581645169
5206.0 0.0024758657984875754 0.00054616982052871246
5208.0 0.0024766177392621103 0.00054620332968005343
5210.0 0.0024773804034907698 0.0005462284421050551
5212.0 0.0024781536862406028 0.00054624533121298542
5214.0 0.0024789374762121952 0.00054625427793699756
5216.0 0.0024797316648346168 0.00054625565927560692
5218.0 0.0024805361438211548 0.00054624994488284933
5220.0 0.0024813507961312098 0.00054623769133714084
5222.0 0.0024821755192192541 0.00054621953113740697
5224.0 0.0024830101968973395 0.00054619617217342698
5226.0 0.0024838547193439808 0.00054616837971838529
5228.0 0.0024847089736681482 0.00054613697976081232
5230.0 0.0024855728473198724 0.00054610283651416807
5232.0 0.0024864462278628707 0.00054606685725563128
5234.0 0.0024873289985407609 0.00054602997336623328
5236.0 0.002488221051180517 0.00054599314046363989
5238.0 0.002489122267206767 0.00054595732235267495
5240.0 0.0024900325357748443 0.00054592348613781731
5242.0 0.0024909517374567258 0.00054589259741833634
5244.0 0.0024918797633972645 0.0005458656119053482
5246.0 0.002492816488029348 0.00054584346366386876
5248.0 0.0024937618046010357 0.00054582706421925245
5250.0 0.002494715591694785 0.00054581729585373039
5252.0 0.0024956777347142634 0.0005458150045863768
5254.0 0.0024966481136061702 0.00054582099772165782
5256.0 0.0024976266140015468 0.00054583603610489919
5258.0 0.002498613114823911 0.00054586083420777524
5260.0 0.0024996075002263751 0.00054589605177520059
5262.0 0.0025006096486208662 0.00054594229717326646
5264.0 0.0025016194429099414 0.00054600011833976089
5266.0 0.002502636764916133 0.00054607000381486819
5268.0 0.0025036614904365706 0.00054615237992285375
5270.0 0.0025046935063528508 0.000546247609598436
5272.0 0.0025057326847104378 0.00054635598828650352
5274.0 0.0025067789112540595 0.00054647774626715036
5276.0 0.0025078320609281946 0.00054661304328213378
5278.0 0.0025088920132247949 0.00054676197162000807
5280.0 0.0025099586457031364 0.00054692455049286306
5282.0 0.0025110318402425946 0.00054710073079836325
5284.0 0.0025121114688886337 0.00054729038874195039
5286.0 0.0025131974139185331 0.00054749332831955429
5288.0 0.0025142895490830597 0.00054770928240253003
5290.0 0.002515387752339393 0.0005479379099953283
5292.0 0.0025164919016447129 0.00054817879666319003
5294.0 0.0025176018727961491 0.00054843145771447119
5296.0 0.0025187175399992157 0.00054869533552679166
5298.0 0.002519838781438466 0.00054896980458384449
5300.0 0.0025209654702393891 0.00054925416994308499
5302.0 0.0025220974806643426 0.00054954767279085162
5304.0 0.0025232346932853034 0.00054984949063746635
5306.0 0.0025243769782150594 0.00055015874468008477
5308.0 0.0025255242115918008 0.00055047449937645871
5310.0 0.0025266762634146289 0.00055079577300202402
5312.0 0.0025278330176092823 0.00055112154040693796
5314.0 0.0025289943379220858 0.00055145074148967683
5316.0 0.0025301601034470877 0.00055178228962550393
5318.0 0.0025313301842402325 0.00055211507823690106
5320.0 0.0025325044547344078 0.00055244799133931269
5322.0 0.0025336827885098501 0.00055277991643713623
5324.0 0.0025348650590899524 0.0005531097540389543
5326.0 0.0025360511397138907 0.00055343642581293648
5328.0 0.0025372409002102358 0.00055375889742881584
5330.0 0.0025384342096685941 0.00055407617715759255
5332.0 0.0025396309479788215 0.00055438734440149933
5334.0 0.0025408309806493889 0.00055469155279992569
5336.0 0.0025420341830795223 0.00055498804802622803
5338.0 0.0025432404245293583 0.00055527618243214399
5340.0 0.0025444495764190833 0.00055555542386270459
5342.0 0.00254566150977098 0.00055582537445017933
5344.0 0.0025468760978810678 0.00055608577979552242
5346.0 0.002548093208474711 0.00055633653705884124
5348.0 0.0025493127153595196 0.00055657771234036534
5350.0 0.002550534487056666 0.00055680953811806152
5352.0 0.0025517583943610589 0.0005570324326583337
5354.0 0.002552984306532835 0.00055724699541395294
5356.0 0.0025542120953332415 0.00055745401123476082
5358.0 0.0025554416336035501 0.00055765445320730153
5360.0 0.0025566727838963743 0.00055784948153148614
5362.0 0.0025579054203035412 0.00055804042997754683
5364.0 0.0025591394145294544 0.00055822880977128065
5366.0 0.0025603746351521295 0.00055841628979479781
5368.0 0.0025616109502948348 0.00055860468623392806
5370.0 0.0025628482306956357 0.00055879594752669323
5372.0 0.002564086343852523 0.00055899213123190774
5374.0 0.0025653251617541173 0.00055919538275138881
5376.0 0.0025665645518984093 0.00055940790914400644
5378.0 0.0025678043846255605 0.00055963195528087404
5380.0 0.0025690445306167931 0.00055986976290268303
5382.0 0.0025702848541300227 0.0005601235534704492
5384.0 0.0025715252288591728 0.00056039548106255968
5386.0 0.0025727655205969313 0.00056068760128045341
5388.0 0.0025740056024687874 0.00056100183783650188
5390.0 0.0025752453393579344 0.00056133994064049778
5392.0 0.0025764846018319076 0.00056170345424427694
5394.0 0.002577723262049858 0.00056209367768945127
5396.0 0.002578961182052808 0.00056251163401083929
5398.0 0.0025801982363304887 0.00056295803678035514
5400.0 0.002581434292949325 0.0005634332618367308
5402.0 0.0025826692181567523 0.00056393731388185132
5404.0 0.0025839028854193202 0.00056446981407608427
5406.0 0.0025851351591654748 0.00056502997354705806
5408.0 0.0025863659109859327 0.00056561658010350724
5410.0 0.0025875950091176492 0.0005662279956098259
5412.0 0.0025888223228776042 0.00056686214560633982
5414.0 0.0025900477209575001 0.00056751652545506597
5416.0 0.0025912710742659328 0.00056818820973508993
5418.0 0.0025924922490503377 0.00056887386644845748
5420.0 0.0025937111167309013 0.00056956977357525281
5422.0 0.0025949275469656641 0.00057027185256660186
5424.0 0.0025961414059452181 0.00057097569909097547
5426.0 0.0025973525667950526 0.00057167661601229935
5428.0 0.0025985608982068698 0.00057236966439885091
5430.0 0.0025997662670533828 0.00057304971150805794
5432.0 0.0026009685478243227 0.00057371147813601762
5434.0 0.0026021676052323528 0.00057434960037973631
5436.0 0.0026033633141082646 0.00057495868947301403
5438.0 0.0026045555408131804 0.00057553338993218944
5440.0 0.0026057441560851657 0.00057606845294518982
5442.0 0.0026069290299801651 0.00057655879168747298
5444.0 0.0026081100342594254 0.0005769995563260716
5446.0 0.0026092870383536138 0.00057738619684309439
5448.0 0.0026104599130576389 0.0005777145232558384
5450.0 0.0026116285316675203 0.00057798077756886885
5452.0 0.0026127927604875367 0.00057818168999946911
5454.0 0.0026139524734958286 0.00057831452801878106
5456.0 0.0026151075405778101 0.00057837716925364878
5458.0 0.0026162578345747534 0.00057836813194873037
5460.0 0.0026174032230983357 0.00057828661869448433
5462.0 0.0026185435834804593 0.00057813256695689362
5464.0 0.0026196787853791648 0.00057790666507867496
5466.0 0.0026208086972587807 0.00057761038085360852
5468.0 0.0026219331969059567 0.00057724597331267188
5470.0 0.0026230521541492635 0.00057681650082115816
5472.0 0.0026241654410341653 0.00057632581536754132
5474.0 0.0026252729319935497 0.00057577855082429458
5476.0 0.0026263744971402048 0.00057518010204313664
5478.0 0.0026274700135218154 0.00057453658702929524
5480.0 0.0026285593525017248 0.00057385480792121176
5482.0 0.0026296423872622654 0.00057314219503698646
5484.0 0.0026307189937142539 0.00057240674494393458
5486.0 0.0026317890451537096 0.00057165694525945798
5488.0 0.0026328524144219045 0.00057090169030844437
5490.0 0.0026339089777707159 0.00057015019096651718
5492.0 0.0026349586106562128 0.00056941186748905967
5494.0 0.0026360011868860056 0.0005686962490330039
5496.0 0.0026370365824277542 0.0005680128504553483
5498.0 0.0026380646733628055 0.00056737106009339066
5500.0 0.0026390853366820011 0.0005667800092960171
5502.0 0.0026400984448855525 0.00056624845296059318
5504.0 0.0026411038800233655 0.00056578464329302372
5506.0 0.0026421015125492886 0.00056539620617123451
5508.0 0.00264309122388795 0.00056509002797540191
5510.0 0.0026440728915986256 0.00056487213764297201
5512.0 0.0026450463922742529 0.00056474761281835573
5514.0 0.0026460116048383497 0.00056472048781465542
5516.0 0.0026469684066796617 0.00056479366204645624
5518.0 0.0026479166764374895 0.00056496885904690891
5520.0 0.0026488562922963865 0.00056524656091692189
5522.0 0.0026497871353967639 0.00056562598484615932
5524.0 0.002650709086765346 0.00056610506947808465
5526.0 0.0026516220224834797 0.00056668048233995039
5528.0 0.0026525258267042773 0.00056734764726810354
5530.0 0.002653420378123883 0.00056810077513595487
5532.0 0.0026543055582806119 0.00056893294297648755
5534.0 0.0026551812489401527 0.00056983615205173329
5536.0 0.0026560473321524114 0.00057080143793995059
5538.0 0.0026569036902515109 0.00057181895628165779
5540.0 0.002657750203127307 0.0005728781194149987
5542.0 0.0026585867606172542 0.00057396770836573823
5544.0 0.0026594132379500479 0.00057507601478436394
5546.0 0.0026602295221209715 0.00057619098269714813
5548.0 0.0026610354993295005 0.00057730034292173321
5550.0 0.0026618310549224589 0.00057839177059485294
5552.0 0.0026626160704381618 0.000579453023062818
5554.0 0.0026633904322466151 0.00058047208045529212
5556.0 0.0026641540250125217 0.00058143729401045235
5558.0 0.0026649067409607596 0.00058233750728601012
5560.0 0.0026656484579916651 0.0005831621977321846
5562.0 0.0026663790710585999 0.00058390158241038994
5564.0 0.0026670984642009898 0.00058454673726811876
5566.0 0.0026678065234477799 0.00058508969459384751
5568.0 0.0026685031439797058 0.00058552353404441417
5570.0 0.0026691882107456877 0.00058584246107437794
5572.0 0.0026698616113662865 0.00058604187652533683
5574.0 0.0026705232378390065 0.00058611842521627815
5576.0 0.0026711729833550635 0.00058607004697584471
5578.0 0.0026718107308170147 0.00058589600083374901
5580.0 0.0026724363793846351 0.00058559688228388828
5582.0 0.0026730498197480301 0.000585174623505249
5584.0 0.0026736509412330633 0.00058463248889717781
5586.0 0.0026742396364625165 0.00058397504130850754
5588.0 0.0026748158044256343 0.00058320811124892282
5590.0 0.0026753793338230025 0.00058233873878457503
5592.0 0.0026759301206880082 0.00058137511435536911
5594.0 0.0026764680578708067 0.00058032648602209067
5596.0 0.0026769930466343794 0.00057920308109129257
5598.0 0.0026775049756224689 0.00057801599008085929
5600.0 0.0026780037455296224 0.00057677705236330032
5602.0 0.0026784892557429885 0.00057549872937004561
5604.0 0.002678961396725299 0.0005741939563978231
5606.0 0.0026794200726953932 0.00057287600372463979
5608.0 0.0026798651816761776 0.00057155831318536751
5610.0 0.0026802966194168221 0.00057025434035655226
5612.0 0.0026807142898519487 0.00056897738456957727
5614.0 0.0026811180918002719 0.00056774042386940296
5616.0 0.002681507925956339 0.00056655594718342398
5618.0 0.0026818836921620459 0.00056543579135493176
5620.0 0.0026822452965689081 0.00056439098343858513
5622.0 0.0026825926387914478 0.0005634315910807388
5624.0 0.0026829256239011556 0.0005625665862297798
5626.0 0.0026832441531041695 0.00056180372556748548
5628.0 0.0026835481358489233 0.00056114944187618532
5630.0 0.0026838374739099891 0.00056060875637728652
5632.0 0.0026841120711651456 0.0005601852179833055
5634.0 0.0026843718379723214 0.00055988085372466519
5636.0 0.0026846166787208858 0.00055969615844207049
5638.0 0.0026848465026318991 0.00055963008778532066
5640.0 0.0026850612157431897 0.00055968009428294897
5642.0 0.0026852607288674335 0.00055984217479419286
5644.0 0.0026854449539541747 0.00056011094249036207
5646.0 0.0026856137947106618 0.00056047972319047486
5648.0 0.0026857671658717663 0.00056094066368874763
5650.0 0.0026859049788185985 0.00056148485793230203
